neighborhood,api_lon,api_lat
Lagos de oriente,-103.28313102967816,20.669230120724375
Hermosa provincia,-103.28313102967816,20.669230120724375
San joaquin,-103.28313102967816,20.669230120724375
Lagos de oriente,-103.28302946955637,20.678262035582232
Hermosa provincia,-103.28302946955637,20.678262035582232
San joaquin,-103.28302946955637,20.678262035582232
Miguel hidalgo,-103.28302946955637,20.678262035582232
Los arrayanes,-103.28302946955637,20.678262035582232
Cuauhtemoc,-103.28302946955637,20.678262035582232
San eugenio,-103.28302946955637,20.678262035582232
Aaron joaquin,-103.28302946955637,20.678262035582232
Beatriz hernandez,-103.28302946955637,20.678262035582232
Lomas de san eugenio,-103.28302946955637,20.678262035582232
Aaron joaquin,-103.28292785498893,20.68729394050818
Beatriz hernandez,-103.28292785498893,20.68729394050818
Lomas de san eugenio,-103.28292785498893,20.68729394050818
Balcones de oblatos,-103.28292785498893,20.68729394050818
Plutarco elias calles,-103.28292785498893,20.68729394050818
Lomas de oblatos,-103.28292785498893,20.68729394050818
Arandas,-103.28292785498893,20.68729394050818
Heliodoro hernandez loza,-103.28292785498893,20.68729394050818
San jose rio verde,-103.28292785498893,20.68729394050818
Lomas de oblatos,-103.28282618596114,20.696325835498577
Arandas,-103.28282618596114,20.696325835498577
Heliodoro hernandez loza,-103.28282618596114,20.696325835498577
San jose rio verde,-103.28282618596114,20.696325835498577
Rio verde,-103.28282618596114,20.696325835498577
Lomas de rio verde,-103.28282618596114,20.696325835498577
Tetlan rio verde,-103.28282618596114,20.696325835498577
Residencial de la barranca,-103.28282618596114,20.696325835498577
Rio verde,-103.28272446245843,20.705357720549763
Lomas de rio verde,-103.28272446245843,20.705357720549763
Tetlan rio verde,-103.28272446245843,20.705357720549763
Residencial de la barranca,-103.28272446245843,20.705357720549763
Santa cecilia,-103.28272446245843,20.705357720549763
Tetlan rio verde,-103.28262268446615,20.714389595658083
Santa cecilia,-103.28262268446615,20.714389595658083
San miguel de huentitan,-103.28262268446615,20.714389595658083
La joyita,-103.28262268446615,20.714389595658083
La joyita,-103.28252085196961,20.723421460819882
Dr atl,-103.28252085196961,20.723421460819882
Dr atl,-103.28241896495419,20.732453316031506
Dr atl,-103.2823170234052,20.74148516128931
Del barro,-103.273840463982,20.642038628535577
Vistas del nilo,-103.273840463982,20.642038628535577
Brisas del nilo,-103.273840463982,20.642038628535577
Insurgentes,-103.273840463982,20.642038628535577
Del barro,-103.27373850102526,20.6510705275747
Vistas del nilo,-103.27373850102526,20.6510705275747
Brisas del nilo,-103.27373850102526,20.6510705275747
Insurgentes,-103.27373850102526,20.6510705275747
Insurgentes de la presa,-103.27373850102526,20.6510705275747
Obeliscos,-103.27373850102526,20.6510705275747
Tetlan ii,-103.27373850102526,20.6510705275747
Obeliscos,-103.27363648336308,20.660102416687682
Tetlan ii,-103.27363648336308,20.660102416687682
Aldama tetlan,-103.27363648336308,20.660102416687682
Tetlan,-103.27363648336308,20.660102416687682
Jardines de san francisco,-103.27363648336308,20.660102416687682
Benito juarez,-103.27363648336308,20.660102416687682
Tetlan,-103.27353441098074,20.669134295870872
Jardines de san francisco,-103.27353441098074,20.669134295870872
Benito juarez,-103.27353441098074,20.669134295870872
Lagos de oriente,-103.27353441098074,20.669134295870872
San joaquin,-103.27353441098074,20.669134295870872
Lomas del gallo,-103.27353441098074,20.669134295870872
Lagos de oriente,-103.27343228386358,20.678166165120604
San joaquin,-103.27343228386358,20.678166165120604
Lomas del gallo,-103.27343228386358,20.678166165120604
Los arrayanes,-103.27343228386358,20.678166165120604
El zalate,-103.27343228386358,20.678166165120604
La campesina,-103.27343228386358,20.678166165120604
El zalate,-103.27343228386358,20.678166165120604
Aaron joaquin,-103.27343228386358,20.678166165120604
La campesina,-103.2733301019969,20.687198024433208
El zalate,-103.2733301019969,20.687198024433208
Aaron joaquin,-103.2733301019969,20.687198024433208
Villas de guadalupe,-103.2733301019969,20.687198024433208
El bethel,-103.2733301019969,20.687198024433208
Heliodoro hernandez loza,-103.2733301019969,20.687198024433208
El bethel,-103.273227865366,20.69622987380504
Heliodoro hernandez loza,-103.273227865366,20.69622987380504
Lomas de rio verde,-103.273227865366,20.69622987380504
Jardines de la barranca,-103.273227865366,20.69622987380504
Residencial de la barranca,-103.273227865366,20.69622987380504
Jardines de la barranca,-103.27312557395614,20.70526171323244
Tetlan rio verde,-103.27312557395614,20.70526171323244
Residencial de la barranca,-103.27312557395614,20.70526171323244
Tetlan rio verde,-103.27302322775259,20.71429354271174
Residencial de la barranca,-103.27302322775259,20.71429354271174
Santa cecilia,-103.27302322775259,20.71429354271174
Aldama tetlan,-103.26404048607745,20.660006104149097
Tetlan,-103.26404048607745,20.660006104149097
Benito juarez,-103.26404048607745,20.660006104149097
Benito juarez,-103.26393784701817,20.66903793747552
Lagos de oriente,-103.26393784701817,20.66903793747552
Lomas del gallo,-103.26393784701817,20.66903793747552
Lomas del gallo,-103.26383515292032,20.678069760863238
La campesina,-103.26383515292032,20.678069760863238
La campesina,-103.26373240376911,20.687101574308592
Villas de guadalupe,-103.26373240376911,20.687101574308592
Jardines de la barranca,-103.26362959954977,20.69613337780791
Jardines de la barranca,-103.26352674024749,20.70516517135755
