	google_id	name	query	lat	lon	address	types
70	ChIJdbWVWP5TL4QRlLYWVCCbSQM	Escuela Secundaria Técnica 126 (14DST0060Z)	secundaria	20.5307362	-103.4312641	Montenegro Pte. 171, Centro, 45650 San Sebastián el Grande, Jal., México	['secondary_school', 'school', 'point_of_interest', 'establishment']
71	ChIJFVfjPmVTL4QRA-Q5j_cQEQg	Escuela Secundaria General 123 José Gregorio Ábalos	secundaria	20.5311601	-103.4412828	Fraccionamiento Jardines de Verano, De La Noche Buena Frac, 45640 Guadalajara, Jal., México	['school', 'point_of_interest', 'establishment']
72	ChIJb_6-0WOsKIQRq1lbBkmtp48	Escuela Secundaria técnica 114	secundaria	20.61545	-103.434199	Hortencia 824, Agrícola, 45236 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
73	ChIJ____P7OtKIQRNwwIk5rNEy0	Escuela Secundaria Técnica 88	secundaria	20.6203699	-103.4025723	C. Vista a la Catedral SN, Cerro del Tesoro, 45080 Zapopan, Jal., México	['secondary_school', 'school', 'point_of_interest', 'establishment']
74	ChIJTc8S0cGtKIQR9BBFn6bvfM0	Escuela Secundaria Técnica 14	secundaria	20.6428268	-103.3827967	Isla Tobago 2824, Jardines de La Cruz, 44950 Guadalajara, Jal., México	['school', 'point_of_interest', 'establishment']
75	ChIJG4ENrPGmKIQRRm02QMektH4	Colegio Don Bosco - Salesianas	secundaria	20.8044087	-103.482728	Don Bosco 31, Roberto Orozco, 45200 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
76	ChIJm1OFLsWnKIQRegsIbwoz_mc	D1V3RT1 APR3ND3 👾🧮🌏✏️🚀✨Académia de clases de regularización, Inicial, Preescolar, Primaria, Secundaria.	secundaria	20.7730848	-103.4758446	Fuente Caliza 1921, 45200 Zapopan, Jal., México	['point_of_interest', 'establishment']
77	ChIJ-5UuevmnKIQR60CfFqcD7gk	Colegio Kaambal	secundaria	20.799353	-103.475622	San Francisco 63, 45200 Tesistán, Jal., México	['school', 'point_of_interest', 'establishment']
78	ChIJudTRzPamKIQRCgSe-otWkfc	Jardin De Niños Tesistan	secundaria	20.8012898	-103.4815083	C. Lucio Blanco 15, 45100 Tesistán, Jal., México	['school', 'point_of_interest', 'establishment']
79	ChIJWc2MPrenKIQRWBnXco6JikQ	instituto america jardines country	secundaria	20.7757228	-103.455621	Av. Juan Gil Preciado 6735, 45138 Nuevo México, Jal., México	['school', 'point_of_interest', 'establishment']
80	ChIJ34IgZvivKIQRyx0h2nGstts	Escuela Secundaria Mixta 61	secundaria	20.7563528	-103.3680294	Calle Calz. del Vergel 2020, Las Cabañitas, 45180 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
81	ChIJSxfNCWSlKIQR1GDygTab-xM	Escuela Secundaria Mixta 64 Lázaro Cárdenas	secundaria	20.7628005	-103.3890551	Privada de los Manantiales s/n, Misión del Bosque, 45130 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
82	ChIJnRIfV-SmKIQRwfWs9QTOdLw	Primaria Castellanos	secundaria	20.8096228	-103.4893438	45200, Loma Real 283, Loma Chica, Tesistán, Jal., México	['school', 'point_of_interest', 'establishment']
83	ChIJqRXJQgKuKIQRW8e-eQGlCKo	Colegio Unión México	secundaria	20.8221321	-103.4403211	Av de Los Molineros, Av. de los Molinos 1450, 45203 Fraccionamiento Los Molinos, Jal., México	['school', 'point_of_interest', 'establishment']
84	ChIJE1l4AeasKIQRbFOI9UNcV5U	"Escuela Secundaria Mixta 75 ""Manuel Gamio"""	secundaria	20.5957129	-103.4163151	Bahía de Pichilingue 2725, Parques de Santa María, 45609 San Pedro Tlaquepaque, Jal., México	['secondary_school', 'school', 'point_of_interest', 'establishment']
85	ChIJqe7RQkKsKIQR1kYflXbhEUM	Escuela Secundaria Técnica 45	secundaria	20.6284284	-103.4264545	Clave de centro de trabajo C.T. 14DST0045H, C. Isaac Newton 4110, Arboledas, 45070 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
86	ChIJOc3SXG2yKIQRj8ETVR2gDAw	ESCUELA SECUNDARIA TECNICA 115	secundaria	20.6411038	-103.3463725	Del Escape S/N, Valle del Alamo, 44440 Guadalajara, Jal., México	['school', 'point_of_interest', 'establishment']
87	ChIJKfTy5kytKIQR4VX5ik_hsjI	Secundaria 58 Ignacio L. Vallarta	secundaria	20.5719449	-103.3738312	Tlaquepaque, Fraccionamiento Santa Rosa, 45610 San Pedro Tlaquepaque, Jal., México	['school', 'point_of_interest', 'establishment']
88	ChIJXZzdd7WuKIQRCFfFcR3Tif4	Colegio Camelot Secundaria	secundaria	20.6802483	-103.4485082	Calz. Circunvalación Pte 104, Granja, 45010 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
89	ChIJR4TOgJquKIQRTd9TwjUDxsQ	Escuela Secundaria Mixta No. 4 - Ignacio Ramos Praslow C.T. 14EES0334F	secundaria	20.6714925	-103.4283184	C. Héctor Berlioz 5223, La Estancia, 45030 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
90	ChIJa3ykwCasKIQRXf6gt_twuuI	Escuela Secundaria Técnica No. 89	secundaria	20.6556971	-103.4211747	Proton N, Mirador del Sol, 45054 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
91	ChIJlSkczD2pKIQRl5OqJ7n4mfw	Estacionamiento Secundaria 67	secundaria	20.7035918	-103.4594221	Av. Inglaterra, San Juan de Ocotán, 45019 Zapopan, Jal., México	['secondary_school', 'school', 'point_of_interest', 'establishment']
92	ChIJozBqXZCmKIQRtBvdNKVdZSE	Primaria República Mexicana	secundaria	20.8105864	-103.4641468	San Antonio 3458 San José Ejidal, 45200 Zapopan, Jal., México	['primary_school', 'school', 'point_of_interest', 'establishment']
93	ChIJaUNRkk5NL4QREskE1X4JloE	"Secundaria General 131 ""J. Trinidad lópez Rivas"""	secundaria	20.5656706	-103.3443476	#2815 A de, San Camilo, Fracc. Parques Santa Cruz del Valle, 45615 San Pedro Tlaquepaque, Jal., México	['school', 'point_of_interest', 'establishment']
94	ChIJoch_YXavKIQRlQqgqld8x28	Secundaria Mixta 20	secundaria	20.7380322	-103.4079129	Arco Gótico 483, Arcos de Zapopan, 45130 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
95	ChIJi7MoUHyvKIQRku8GrMGP0fs	Colegio Altamira La Cima	secundaria	20.7510119	-103.4117298	Av. la Cima 614, La Cima, 45134 Zapopan, Jal., México	['school', 'primary_school', 'point_of_interest', 'establishment']
96	ChIJb8yLUYGmKIQRJpIWY_ahYvQ	Colegio Valladolid Zapopan Colotlán	secundaria	20.8023382	-103.4566883	C. José María Morelos 266, 45200 La Magdalena, Jal., México	['primary_school', 'school', 'point_of_interest', 'establishment']
97	ChIJ8TaTxEWnKIQRYeRDR-5ugSU	PREPA UNESJA	secundaria	20.8081169	-103.4554958	Carr a Colotlán 3304, 45200 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
98	ChIJVVUFH36rKIQRxmxi1IE5RPA	Cornerstone Academy	secundaria	20.6062711	-103.451256	Callejon del Iris 45, Bugambilias, 45238 Guadalajara, Jal., México	['primary_school', 'school', 'point_of_interest', 'establishment']
99	ChIJ64QTpCytKIQRGd6myUiEYUA	SECCCIÓN 3208, SECUNDARIA TECNICA 114	secundaria	20.6166377	-103.4324026	Agrícola, 45236 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
100	ChIJEeN74oStKIQRx5SjYBfxFH0	CCS SECUNDARIA	secundaria	20.5844021	-103.4376707	C. Lirio, La Tijera, 45647 La Tijera, Jal., México	['secondary_school', 'school', 'point_of_interest', 'establishment']
101	ChIJiW4TlbysKIQREVTfbKoKU3s	Continental School Secundaria	secundaria	20.584006	-103.4380743	Av. La Tijera, La Tijera, 45647 La Tijera, Jal., México	['school', 'point_of_interest', 'establishment']
102	ChIJY0_AFJ6sKIQR4nmaC9Ieaio	Centro Educativo Los Pinos	secundaria	20.6142062	-103.4357028	Plantel primaria y secundaria:, Camino a Sta. Ana Tepetitlán 633, El Briseño, 45050 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
103	ChIJO7FacpGsKIQRd374uTwMFUU	Digitalent School	secundaria	20.5967465	-103.4350838	Agua Termal 8728, Agua Blanca Sur, 45235 Zapopan, Jal., México	['school', 'primary_school', 'point_of_interest', 'establishment']
104	ChIJ_wJcanasKIQRHCDFVQHOYhQ	Instituto Juan Bosco	secundaria	20.6271158	-103.4496308	C. Azaleas 1520, Mariano Otero, 45067 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
105	ChIJV0R-bU-uKIQRZvfnXfXr2CI	"Escuela Secundaria Mixta 47 ""Jaime Torres Bodet"""	secundaria	20.6987782	-103.3898495	C. Nueva Escocia 1533, Providencia, 44630 Guadalajara, Jal., México	['school', 'point_of_interest', 'establishment']
